,--genes,--cells,--strains,--tissue-depth,--output-cell-fraction,--output-cells-random,--input-fraction,--input-signal-depth,--alpha-esm,--esms,--esm-threshold,--delay,--window-size,--function
4683,169,2197,3,0,1.0,,0.800695,14,0.009263,12,14.953865,0,7,parity
4684,446,343,7,0,1.0,,0.956027,13,0.225601,15,78.671597,0,7,parity
4685,146,343,18,0,1.0,,0.588119,13,0.031288,5,10.814866,0,7,parity
4686,421,2197,19,0,1.0,,0.754005,11,0.005737,16,56.671202,0,7,parity
4687,64,27,5,0,1.0,,0.781027,13,0.017411,7,14.909092,0,7,parity
4688,257,125,3,0,1.0,,0.195324,13,0.015028,4,33.135231,0,7,parity
4689,87,2197,3,0,1.0,,0.623955,6,0.024628,13,90.82227,0,7,parity
4690,127,343,6,0,1.0,,0.573734,5,0.011669,8,18.351535,0,7,parity
4691,124,2744,12,0,1.0,,0.384294,3,0.017465,9,68.530499,0,7,parity
4692,91,1331,11,0,1.0,,0.701949,10,0.011307,19,36.765124,0,7,parity
4693,228,216,13,0,1.0,,0.960327,1,0.023423,9,58.185855,0,7,parity
4694,463,3375,20,0,1.0,,0.866591,1,0.006682,11,64.041623,0,7,parity
4695,132,1,7,0,1.0,,0.843018,12,0.006062,1,15.028673,0,7,parity
4696,181,2197,2,0,1.0,,0.486935,1,0.021817,3,17.385193,0,7,parity
4697,366,2744,2,0,1.0,,0.219541,11,0.021639,1,43.863788,0,7,parity
4698,85,1331,17,0,1.0,,0.907573,5,0.578018,13,73.003729,0,7,parity
4699,141,125,8,0,1.0,,0.378896,3,0.050125,13,40.338755,0,7,parity
4700,107,1728,20,0,1.0,,0.27917,12,0.006272,14,54.529875,0,7,parity
4701,214,1000,6,0,1.0,,0.917514,2,0.141165,1,86.744072,0,7,parity
4702,471,125,6,0,1.0,,0.729442,13,0.007764,13,64.826527,0,7,parity
4703,261,8,12,0,1.0,,0.695252,13,0.047726,10,43.232397,0,7,parity
4704,339,1,19,0,1.0,,0.461643,9,0.007832,16,55.112789,0,7,parity
4705,354,27,13,0,1.0,,0.365512,12,0.006888,18,43.70509,0,7,parity
4706,109,3375,6,0,1.0,,0.18439,12,0.013073,1,22.923959,0,7,parity
4707,185,2197,4,0,1.0,,0.487348,8,0.029933,13,52.334487,0,7,parity
4708,152,3375,3,0,1.0,,0.301528,4,0.007104,1,90.145548,0,7,parity
4709,292,1331,11,0,1.0,,0.558935,9,0.034529,17,94.703114,0,7,parity
4710,210,2744,10,0,1.0,,0.617763,5,0.016765,10,66.401408,0,7,parity
4711,68,1000,16,0,1.0,,0.690906,6,0.009068,20,84.843635,0,7,parity
4712,384,1728,19,0,1.0,,0.17006,5,0.009432,14,67.827296,0,7,parity
4713,311,1331,16,0,1.0,,0.486142,1,0.005823,13,11.089931,0,7,parity
4714,22,343,2,0,1.0,,0.62243,14,0.006633,9,25.664004,0,7,parity
4715,471,27,1,0,1.0,,0.66088,1,0.006149,15,75.223128,0,7,parity
4716,61,125,13,0,1.0,,0.621333,6,0.016738,8,48.309376,0,7,parity
4717,316,2744,8,0,1.0,,0.42772,9,0.076523,0,18.895192,0,7,parity
4718,439,1331,10,0,1.0,,0.827921,15,0.148169,16,92.6501,0,7,parity
4719,468,2744,10,0,1.0,,0.940281,4,0.008077,6,19.548379,0,7,parity
4720,198,1000,17,0,1.0,,0.467188,9,0.049451,9,15.823923,0,7,parity
4721,243,216,5,0,1.0,,0.954745,1,0.045867,8,30.671788,0,7,parity
4722,273,1,7,0,1.0,,0.616798,1,0.006737,0,53.951419,0,7,parity
4723,345,1331,11,0,1.0,,0.588186,15,0.014001,3,87.777519,0,7,parity
4724,291,343,20,0,1.0,,0.117604,10,0.01292,3,17.968165,0,7,parity
4725,247,125,15,0,1.0,,0.310276,13,0.11276,9,19.414367,0,7,parity
4726,388,216,5,0,1.0,,0.108922,5,0.058493,10,93.08339,0,7,parity
4727,296,1,4,0,1.0,,0.812621,6,0.015152,8,30.827702,0,7,parity
4728,116,27,5,0,1.0,,0.681331,2,0.236433,16,42.383256,0,7,parity
4729,274,343,11,0,1.0,,0.2726,15,0.015538,17,44.013789,0,7,parity
4730,63,729,8,0,1.0,,0.335147,15,0.050192,14,40.210907,0,7,parity
4731,29,1000,18,0,1.0,,0.158897,4,0.009974,4,70.931133,0,7,parity
4732,341,27,16,0,1.0,,0.850386,13,0.007202,11,69.656459,0,7,parity
4733,463,1,15,0,1.0,,0.466586,9,0.597016,6,29.961493,0,7,parity
4734,495,8,15,0,1.0,,0.773691,7,0.009376,0,63.543888,0,7,parity
4735,431,3375,8,0,1.0,,0.397185,14,0.011287,19,54.395205,0,7,parity
4736,134,1728,16,0,1.0,,0.97474,12,0.006036,14,28.606745,0,7,parity
4737,146,512,14,0,1.0,,0.955632,2,0.074739,3,93.324904,0,7,parity
4738,426,1000,1,0,1.0,,0.903207,4,0.326368,0,93.590941,0,7,parity
4739,86,512,14,0,1.0,,0.410121,3,0.027833,8,83.537311,0,7,parity
4740,436,3375,3,0,1.0,,0.153349,14,0.018727,10,21.267872,0,7,parity
4741,328,2744,10,0,1.0,,0.518742,15,0.047715,19,99.180365,0,7,parity
4742,443,27,13,0,1.0,,0.361745,11,0.052729,13,15.691917,0,7,parity
4743,389,1728,15,0,1.0,,0.458424,4,0.072132,4,88.235782,0,7,parity
4744,385,1728,11,0,1.0,,0.348654,4,0.020982,18,82.337292,0,7,parity
4745,257,1331,10,0,1.0,,0.823521,10,0.005774,4,32.87352,0,7,parity
4746,129,512,14,0,1.0,,0.614883,10,0.080943,3,70.497075,0,7,parity
4747,356,1,5,0,1.0,,0.167152,12,0.010142,7,10.871127,0,7,parity
4748,447,1728,20,0,1.0,,0.920867,11,0.009065,7,23.39748,0,7,parity
4749,52,64,18,0,1.0,,0.65295,12,0.088679,6,66.027818,0,7,parity
4750,492,729,8,0,1.0,,0.572275,11,0.078441,5,63.221297,0,7,parity
4751,475,512,13,0,1.0,,0.300538,3,0.008056,4,40.014048,0,7,parity
4752,378,343,12,0,1.0,,0.961644,13,0.020596,17,98.805093,0,7,parity
4753,336,3375,19,0,1.0,,0.691304,2,0.012111,13,76.886032,0,7,parity
4754,264,1000,4,0,1.0,,0.482766,15,0.007576,17,41.201169,0,7,parity
4755,264,2197,8,0,1.0,,0.534944,8,0.016747,6,59.507101,0,7,parity
4756,361,1331,11,0,1.0,,0.866839,12,0.020312,6,65.3279,0,7,parity
4757,153,27,6,0,1.0,,0.26276,7,0.008823,0,98.67051,0,7,parity
4758,383,1728,17,0,1.0,,0.601771,13,0.02169,12,59.843455,0,7,parity
4759,266,512,13,0,1.0,,0.950427,5,0.00713,17,60.896568,0,7,parity
4760,390,1331,15,0,1.0,,0.724837,7,0.005938,12,10.038331,0,7,parity
4761,446,216,15,0,1.0,,0.443747,4,0.028888,9,20.336495,0,7,parity
4762,179,2197,16,0,1.0,,0.18118,8,0.034437,11,21.871713,0,7,parity
4763,204,2197,19,0,1.0,,0.632009,9,0.007541,16,13.975117,0,7,parity
4764,481,125,13,0,1.0,,0.672115,9,0.025908,15,99.70134,0,7,parity
4765,261,125,12,0,1.0,,0.169833,11,0.051096,3,39.386309,0,7,parity
4766,215,1728,20,0,1.0,,0.285637,2,0.04316,20,29.502368,0,7,parity
4767,253,2744,14,0,1.0,,0.192331,11,0.10864,16,84.226974,0,7,parity
4768,152,2744,1,0,1.0,,0.281863,3,0.007773,18,49.548709,0,7,parity
4769,298,8,13,0,1.0,,0.199946,3,0.008562,11,31.347618,0,7,parity
4770,495,1331,9,0,1.0,,0.386242,3,0.014608,13,14.587322,0,7,parity
4771,344,729,7,0,1.0,,0.313847,2,0.0149,8,78.58382,0,7,parity
4772,226,3375,1,0,1.0,,0.923441,5,0.675319,2,90.385931,0,7,parity
4773,195,125,16,0,1.0,,0.672988,14,0.006987,1,92.102694,0,7,parity
4774,402,1000,19,0,1.0,,0.573416,10,0.006414,12,78.404438,0,7,parity
4775,231,729,1,0,1.0,,0.59731,4,0.014093,11,65.453812,0,7,parity
4776,236,729,4,0,1.0,,0.680231,14,0.026073,0,29.696856,0,7,parity
4777,301,1000,16,0,1.0,,0.355925,1,0.011771,0,90.545317,0,7,parity
4778,256,343,9,0,1.0,,0.280892,4,0.097688,7,78.277272,0,7,parity
4779,23,125,7,0,1.0,,0.953194,9,0.009733,9,73.397137,0,7,parity
4780,401,1,1,0,1.0,,0.660646,4,0.012782,12,57.215142,0,7,parity
4781,169,512,17,0,1.0,,0.233321,1,0.007289,9,93.288675,0,7,parity
4782,473,729,3,0,1.0,,0.77707,6,0.072289,16,98.351477,0,7,parity
4783,170,1331,16,0,1.0,,0.407609,9,0.34076,6,53.659642,0,7,parity
4784,483,343,15,0,1.0,,0.993075,15,0.006657,11,61.988771,0,7,parity
4785,137,343,3,0,1.0,,0.235435,6,0.047279,3,48.24189,0,7,parity
4786,261,1728,15,0,1.0,,0.272056,13,0.344631,9,46.901004,0,7,parity
4787,471,3375,10,0,1.0,,0.574013,7,0.011522,16,35.266354,0,7,parity
4788,334,64,11,0,1.0,,0.157217,12,0.006209,19,12.899019,0,7,parity
4789,161,1728,13,0,1.0,,0.292865,3,0.01106,8,94.737757,0,7,parity
4790,452,2197,10,0,1.0,,0.959011,5,0.008748,19,15.234478,0,7,parity
4791,344,729,14,0,1.0,,0.248304,1,0.028021,16,52.08122,0,7,parity
4792,318,2744,8,0,1.0,,0.711741,1,0.013743,5,90.964537,0,7,parity
4793,494,512,11,0,1.0,,0.404291,11,0.00998,2,99.314056,0,7,parity
4794,110,1728,5,0,1.0,,0.984188,7,0.010753,15,56.771775,0,7,parity
4795,351,27,17,0,1.0,,0.407236,5,0.045719,7,98.007863,0,7,parity
4796,217,1000,17,0,1.0,,0.1318,4,0.009169,14,19.564018,0,7,parity
4797,396,512,16,0,1.0,,0.91411,14,0.122852,13,42.224582,0,7,parity
4798,281,1000,13,0,1.0,,0.665805,2,0.022179,8,81.909384,0,7,parity
4799,345,1,19,0,1.0,,0.779147,3,0.015344,6,17.597014,0,7,parity
4800,154,1728,19,0,1.0,,0.137831,2,0.008954,7,55.220028,0,7,parity
4801,428,27,15,0,1.0,,0.247136,15,0.210873,14,88.712665,0,7,parity
4802,151,27,1,0,1.0,,0.697871,2,0.110275,4,96.664781,0,7,parity
4803,295,1000,1,0,1.0,,0.765606,2,0.634633,12,19.707869,0,7,parity
4804,261,2744,20,0,1.0,,0.159094,13,0.73772,3,21.345251,0,7,parity
4805,19,125,19,0,1.0,,0.179926,2,0.665698,19,19.195401,0,7,parity
4806,95,27,13,0,1.0,,0.461797,5,0.008564,12,40.836547,0,7,parity
4807,244,1000,11,0,1.0,,0.926621,5,0.01104,15,71.216431,0,7,parity
4808,285,64,7,0,1.0,,0.989704,5,0.011461,7,32.674929,0,7,parity
4809,392,2744,17,0,1.0,,0.810693,8,0.008243,17,33.732328,0,7,parity
4810,114,8,7,0,1.0,,0.391458,13,0.224128,17,67.000907,0,7,parity
4811,468,8,19,0,1.0,,0.816809,11,0.028265,2,73.843669,0,7,parity
4812,341,1,12,0,1.0,,0.159874,2,0.014707,10,19.367762,0,7,parity
4813,254,64,8,0,1.0,,0.690845,10,0.05138,3,72.671014,0,7,parity
4814,103,343,8,0,1.0,,0.245615,13,0.026767,12,63.234828,0,7,parity
4815,425,2744,9,0,1.0,,0.775435,1,0.010164,11,50.217691,0,7,parity
4816,341,343,6,0,1.0,,0.197023,14,0.007607,16,70.994181,0,7,parity
4817,292,64,5,0,1.0,,0.754376,10,0.071509,8,18.678091,0,7,parity
4818,178,2744,15,0,1.0,,0.490587,15,0.009707,8,15.838656,0,7,parity
4819,388,343,5,0,1.0,,0.846197,9,0.011075,7,23.973504,0,7,parity
4820,450,1331,8,0,1.0,,0.348189,2,0.008227,5,13.014419,0,7,parity
4821,352,512,8,0,1.0,,0.249285,9,0.014227,8,34.045998,0,7,parity
4822,218,512,3,0,1.0,,0.962555,14,0.009054,5,39.269453,0,7,parity
4823,468,216,5,0,1.0,,0.764048,1,0.029985,0,11.243457,0,7,parity
4824,209,1728,8,0,1.0,,0.966048,7,0.013378,11,91.827593,0,7,parity
4825,325,27,15,0,1.0,,0.594637,8,0.335235,12,12.595258,0,7,parity
4826,449,343,3,0,1.0,,0.877017,5,0.017005,4,79.009918,0,7,parity
4827,418,1728,4,0,1.0,,0.655262,10,0.011012,1,38.651691,0,7,parity
4828,338,8,6,0,1.0,,0.895003,10,0.013496,17,55.671045,0,7,parity
4829,194,1000,11,0,1.0,,0.395146,8,0.009896,16,65.544684,0,7,parity
4830,156,1331,18,0,1.0,,0.888626,7,0.007346,1,71.868952,0,7,parity
4831,132,64,18,0,1.0,,0.15195,10,0.008999,5,29.337762,0,7,parity
4832,340,1,16,0,1.0,,0.42138,7,0.309645,15,74.1077,0,7,parity
4833,300,27,2,0,1.0,,0.191919,4,0.026274,2,14.451817,0,7,parity
4834,138,1728,18,0,1.0,,0.240387,7,0.005862,6,24.238101,0,7,parity
4835,356,343,18,0,1.0,,0.659942,3,0.023711,8,19.294571,0,7,parity
4836,396,512,1,0,1.0,,0.802776,12,0.00656,7,15.314036,0,7,parity
4837,493,64,6,0,1.0,,0.246878,15,0.008068,20,99.728914,0,7,parity
4838,25,3375,9,0,1.0,,0.830125,4,0.034233,7,28.183392,0,7,parity
4839,488,1728,18,0,1.0,,0.571549,2,0.010475,15,87.180656,0,7,parity
4840,222,8,6,0,1.0,,0.238637,9,0.009839,8,34.049389,0,7,parity
4841,122,2744,17,0,1.0,,0.925296,13,0.323458,13,82.197168,0,7,parity
4842,434,1331,16,0,1.0,,0.911566,9,0.00848,18,71.004106,0,7,parity
4843,54,216,13,0,1.0,,0.111367,12,0.129206,13,66.589198,0,7,parity
4844,321,8,7,0,1.0,,0.263619,8,0.030013,0,55.501441,0,7,parity
4845,438,2744,2,0,1.0,,0.156465,2,0.031804,0,49.465524,0,7,parity
4846,410,216,9,0,1.0,,0.909091,15,0.008159,19,51.527957,0,7,parity
4847,200,1728,10,0,1.0,,0.292988,4,0.033316,20,46.885881,0,7,parity
4848,473,729,2,0,1.0,,0.711904,1,0.117882,10,79.5723,0,7,parity
4849,455,1,14,0,1.0,,0.713209,6,0.462536,2,30.617725,0,7,parity
4850,473,216,18,0,1.0,,0.624688,12,0.119999,12,87.863185,0,7,parity
4851,475,216,18,0,1.0,,0.141342,2,0.060154,20,84.117363,0,7,parity
4852,337,125,11,0,1.0,,0.85456,4,0.005941,0,68.753889,0,7,parity
4853,461,3375,13,0,1.0,,0.825939,10,0.023326,10,62.766006,0,7,parity
4854,149,2744,14,0,1.0,,0.177045,9,0.008012,6,54.278498,0,7,parity
4855,317,125,16,0,1.0,,0.168565,15,0.02717,19,19.125785,0,7,parity
4856,256,1331,9,0,1.0,,0.891,5,0.019418,20,97.179287,0,7,parity
4857,99,2197,7,0,1.0,,0.683855,10,0.005623,0,40.19166,0,7,parity
4858,144,216,3,0,1.0,,0.581254,2,0.040789,17,43.981683,0,7,parity
4859,468,216,11,0,1.0,,0.378246,12,0.019568,11,83.468841,0,7,parity
4860,177,27,8,0,1.0,,0.374006,10,0.024734,20,97.188502,0,7,parity
4861,160,216,9,0,1.0,,0.146371,11,0.023361,17,48.197618,0,7,parity
4862,192,27,19,0,1.0,,0.639659,2,0.007947,10,13.326334,0,7,parity
4863,438,1000,1,0,1.0,,0.869589,6,0.215996,2,32.493161,0,7,parity
4864,487,64,10,0,1.0,,0.642962,6,0.007974,11,56.822526,0,7,parity
4865,492,512,12,0,1.0,,0.245361,5,0.199368,17,72.430543,0,7,parity
4866,99,125,13,0,1.0,,0.17503,1,0.007277,5,57.96513,0,7,parity
4867,60,125,4,0,1.0,,0.519797,5,0.040304,1,86.295441,0,7,parity
4868,178,216,18,0,1.0,,0.853938,12,0.05699,7,74.561746,0,7,parity
4869,213,125,12,0,1.0,,0.858065,10,0.006819,14,42.269978,0,7,parity
4870,373,729,7,0,1.0,,0.202139,6,0.142115,6,55.059833,0,7,parity
4871,302,8,3,0,1.0,,0.454923,4,0.374311,16,76.42604,0,7,parity
4872,31,3375,8,0,1.0,,0.509304,15,0.013685,20,49.204662,0,7,parity
4873,207,729,9,0,1.0,,0.191665,13,0.028333,18,47.53042,0,7,parity
4874,148,64,6,0,1.0,,0.603659,12,0.008988,19,66.367496,0,7,parity
4875,69,2197,3,0,1.0,,0.512631,6,0.008145,13,39.424059,0,7,parity
4876,449,216,18,0,1.0,,0.608502,14,0.005709,0,56.486182,0,7,parity
4877,381,729,12,0,1.0,,0.137214,11,0.023202,12,34.942248,0,7,parity
4878,174,512,20,0,1.0,,0.652338,5,0.005661,18,32.240857,0,7,parity
4879,379,1000,18,0,1.0,,0.869709,5,0.006307,8,73.761338,0,7,parity
4880,160,1331,13,0,1.0,,0.858106,2,0.009249,17,97.722893,0,7,parity
4881,60,8,9,0,1.0,,0.548198,14,0.013007,5,54.572105,0,7,parity
4882,60,216,10,0,1.0,,0.262295,8,0.154195,6,17.825172,0,7,parity
4883,282,216,2,0,1.0,,0.584664,5,0.010372,2,97.616492,0,7,parity
4884,405,1,7,0,1.0,,0.330271,5,0.029183,19,44.682611,0,7,parity
4885,316,27,12,0,1.0,,0.13601,14,0.049624,16,89.929925,0,7,parity
4886,307,2197,15,0,1.0,,0.349017,11,0.014268,12,25.003408,0,7,parity
4887,411,64,14,0,1.0,,0.816001,3,0.008104,7,61.871115,0,7,parity
4888,434,3375,10,0,1.0,,0.890281,11,0.010303,4,73.465764,0,7,parity
4889,41,1728,2,0,1.0,,0.496268,3,0.008671,10,58.310302,0,7,parity
4890,56,125,19,0,1.0,,0.155912,13,0.091295,6,84.167651,0,7,parity
4891,90,1000,8,0,1.0,,0.967548,13,0.205534,4,18.756366,0,7,parity
4892,277,1728,15,0,1.0,,0.36353,1,0.058271,3,82.281901,0,7,parity
4893,112,2744,7,0,1.0,,0.699981,9,0.048929,19,68.772724,0,7,parity
4894,334,1000,20,0,1.0,,0.456488,5,0.006217,15,98.785473,0,7,parity
4895,232,2744,18,0,1.0,,0.856032,5,0.017281,4,85.358404,0,7,parity
4896,457,27,17,0,1.0,,0.154127,15,0.058539,10,27.556282,0,7,parity
4897,15,1000,1,0,1.0,,0.361159,1,0.006387,16,46.250093,0,7,parity
4898,88,1000,3,0,1.0,,0.117522,6,0.302209,13,78.68881,0,7,parity
4899,492,125,16,0,1.0,,0.363672,9,0.013265,18,29.869409,0,7,parity
4900,80,64,12,0,1.0,,0.642597,11,0.220261,13,48.107714,0,7,parity
4901,22,2197,20,0,1.0,,0.195639,3,0.02772,13,28.058776,0,7,parity
4902,130,3375,18,0,1.0,,0.108776,9,0.015398,10,55.319742,0,7,parity
4903,399,343,19,0,1.0,,0.423112,5,0.07403,14,16.763539,0,7,parity
4904,289,512,19,0,1.0,,0.175492,15,0.006044,9,95.829352,0,7,parity
4905,55,512,5,0,1.0,,0.373875,10,0.2377,12,27.946696,0,7,parity
4906,375,27,10,0,1.0,,0.572585,15,0.006611,20,63.194488,0,7,parity
4907,233,512,7,0,1.0,,0.272625,12,0.009356,13,79.304625,0,7,parity
4908,273,27,7,0,1.0,,0.12209,10,0.041657,3,51.060371,0,7,parity
4909,395,1000,2,0,1.0,,0.997852,5,0.245327,1,54.716495,0,7,parity
4910,76,512,20,0,1.0,,0.70747,3,0.007229,11,63.045298,0,7,parity
4911,222,216,12,0,1.0,,0.357439,14,0.011203,20,16.286164,0,7,parity
4912,80,512,16,0,1.0,,0.638172,13,0.310634,18,25.596453,0,7,parity
4913,383,2197,8,0,1.0,,0.724215,4,0.015293,3,77.646433,0,7,parity
4914,143,1728,16,0,1.0,,0.154839,4,0.00703,10,16.079978,0,7,parity
4915,179,1331,19,0,1.0,,0.416841,8,0.005844,11,88.803726,0,7,parity
4916,490,216,13,0,1.0,,0.966526,12,0.074208,17,54.138447,0,7,parity
4917,190,2744,15,0,1.0,,0.342512,10,0.030036,5,57.408263,0,7,parity
4918,56,8,3,0,1.0,,0.637116,12,0.005607,18,49.324213,0,7,parity
4919,404,125,14,0,1.0,,0.449243,12,0.008382,10,44.12989,0,7,parity
4920,417,343,9,0,1.0,,0.140647,6,0.047449,2,86.588966,0,7,parity
4921,288,27,19,0,1.0,,0.639158,13,0.011489,14,26.340547,0,7,parity
4922,427,1,16,0,1.0,,0.798791,7,0.016716,10,62.856938,0,7,parity
4923,225,27,9,0,1.0,,0.444283,13,0.05118,7,44.897129,0,7,parity
4924,427,64,15,0,1.0,,0.654112,7,0.015336,7,47.428841,0,7,parity
4925,69,216,18,0,1.0,,0.981702,8,0.026969,2,94.531673,0,7,parity
4926,269,1,3,0,1.0,,0.903479,5,0.226793,20,34.166494,0,7,parity
4927,291,343,3,0,1.0,,0.834138,6,0.021806,4,94.56491,0,7,parity
4928,65,8,9,0,1.0,,0.748489,3,0.010285,6,54.194089,0,7,parity
4929,224,512,7,0,1.0,,0.407124,2,0.140203,19,41.955306,0,7,parity
4930,172,1000,11,0,1.0,,0.523433,11,0.045515,13,42.751686,0,7,parity
4931,79,1,4,0,1.0,,0.4574,7,0.007872,13,92.745679,0,7,parity
4932,47,216,15,0,1.0,,0.661097,4,0.018239,9,85.748636,0,7,parity
4933,483,1728,4,0,1.0,,0.559348,9,0.029382,2,96.38657,0,7,parity
4934,298,3375,2,0,1.0,,0.18786,8,0.025643,1,59.193499,0,7,parity
4935,230,1728,8,0,1.0,,0.643779,9,0.011177,17,15.34649,0,7,parity
4936,383,1331,10,0,1.0,,0.223431,12,0.031069,10,68.046134,0,7,parity
4937,168,27,20,0,1.0,,0.940593,6,0.043884,2,51.438246,0,7,parity
4938,378,125,7,0,1.0,,0.135256,5,0.126051,13,10.097261,0,7,parity
4939,32,1,9,0,1.0,,0.779097,3,0.010888,13,80.49744,0,7,parity
4940,154,8,19,0,1.0,,0.636186,7,0.009837,19,46.08167,0,7,parity
4941,328,64,2,0,1.0,,0.237693,13,0.028103,3,52.379068,0,7,parity
4942,213,125,11,0,1.0,,0.307779,14,0.016629,7,76.403028,0,7,parity
4943,140,2744,3,0,1.0,,0.690956,7,0.396436,6,37.306082,0,7,parity
4944,169,2197,11,0,1.0,,0.18213,9,0.00606,1,45.894321,0,7,parity
4945,406,8,1,0,1.0,,0.368401,8,0.008287,6,68.700149,0,7,parity
4946,290,125,17,0,1.0,,0.582166,2,0.006997,0,10.072152,0,7,parity
4947,150,1331,12,0,1.0,,0.352939,8,0.020446,3,48.507682,0,7,parity
4948,320,3375,15,0,1.0,,0.97505,3,0.054873,1,19.571705,0,7,parity
4949,100,2197,3,0,1.0,,0.430425,15,0.008357,20,15.621513,0,7,parity
4950,20,1,17,0,1.0,,0.106011,8,0.01071,18,33.737291,0,7,parity
4951,345,343,4,0,1.0,,0.762232,15,0.009273,7,61.442138,0,7,parity
4952,445,125,13,0,1.0,,0.235915,7,0.01347,6,10.691617,0,7,parity
4953,491,125,4,0,1.0,,0.318658,1,0.007374,8,39.35719,0,7,parity
4954,379,8,7,0,1.0,,0.143751,1,0.008365,10,77.632159,0,7,parity
4955,35,1000,3,0,1.0,,0.410757,11,0.079908,10,96.262916,0,7,parity
4956,199,343,8,0,1.0,,0.864388,2,0.006051,10,17.432148,0,7,parity
4957,89,512,10,0,1.0,,0.592376,8,0.020381,11,74.12588,0,7,parity
4958,91,27,18,0,1.0,,0.448299,3,0.114338,1,40.099771,0,7,parity
4959,129,512,13,0,1.0,,0.307002,2,0.022381,19,69.470241,0,7,parity
4960,19,2197,5,0,1.0,,0.336892,1,0.010826,13,45.061787,0,7,parity
4961,333,343,1,0,1.0,,0.214116,4,0.008657,19,81.056014,0,7,parity
4962,485,27,4,0,1.0,,0.636684,14,0.01042,4,75.916793,0,7,parity
4963,20,1728,13,0,1.0,,0.559401,2,0.106337,15,65.357276,0,7,parity
4964,349,125,9,0,1.0,,0.530195,1,0.013262,4,94.462826,0,7,parity
4965,480,1000,5,0,1.0,,0.757017,5,0.076113,16,81.191364,0,7,parity
4966,370,2744,14,0,1.0,,0.103564,8,0.054171,4,75.266899,0,7,parity
4967,68,64,2,0,1.0,,0.184506,1,0.22689,12,48.105083,0,7,parity
4968,353,729,2,0,1.0,,0.445152,7,0.042737,14,43.266197,0,7,parity
4969,283,729,3,0,1.0,,0.635067,9,0.006063,6,46.237801,0,7,parity
4970,140,3375,18,0,1.0,,0.155471,2,0.052939,18,11.399156,0,7,parity
4971,97,125,3,0,1.0,,0.16726,8,0.026034,2,35.024915,0,7,parity
4972,333,8,13,0,1.0,,0.392214,14,0.006526,19,66.778243,0,7,parity
4973,104,729,16,0,1.0,,0.205988,5,0.06738,3,79.780707,0,7,parity
4974,47,729,12,0,1.0,,0.211991,11,0.007233,15,24.460971,0,7,parity
4975,422,343,8,0,1.0,,0.78034,5,0.174656,14,88.151176,0,7,parity
4976,456,64,16,0,1.0,,0.855092,12,0.022131,5,38.779242,0,7,parity
4977,92,2197,19,0,1.0,,0.83809,12,0.012048,13,64.880296,0,7,parity
4978,305,125,6,0,1.0,,0.196377,10,0.037464,2,73.796887,0,7,parity
4979,277,2744,13,0,1.0,,0.36802,3,0.009831,7,45.031361,0,7,parity
4980,175,729,16,0,1.0,,0.366244,8,0.006029,19,96.517701,0,7,parity
4981,426,2744,8,0,1.0,,0.922348,12,0.005715,18,62.975583,0,7,parity
4982,222,216,18,0,1.0,,0.656976,8,0.006397,8,98.48056,0,7,parity
4983,404,343,6,0,1.0,,0.831003,10,0.010477,6,95.051853,0,7,parity
4984,202,343,8,0,1.0,,0.469992,4,0.053989,2,43.815741,0,7,parity
4985,302,27,12,0,1.0,,0.471981,15,0.014917,6,55.304594,0,7,parity
4986,315,1,5,0,1.0,,0.218444,4,0.007525,14,96.075585,0,7,parity
4987,83,1000,3,0,1.0,,0.227718,10,0.037898,8,66.691254,0,7,parity
4988,200,2197,10,0,1.0,,0.256308,11,0.033668,4,28.468658,0,7,parity
4989,372,512,11,0,1.0,,0.988338,3,0.007,12,95.871858,0,7,parity
4990,108,216,20,0,1.0,,0.381413,10,0.008054,12,18.235047,0,7,parity
4991,230,2197,18,0,1.0,,0.566949,9,0.012308,8,22.155365,0,7,parity
4992,306,729,11,0,1.0,,0.32306,3,0.182725,14,99.080827,0,7,parity
4993,427,64,15,0,1.0,,0.462541,1,0.055693,20,44.036309,0,7,parity
4994,296,1728,9,0,1.0,,0.381983,2,0.012454,5,90.017958,0,7,parity
4995,234,343,16,0,1.0,,0.521264,11,0.008808,17,31.143014,0,7,parity
4996,499,1728,10,0,1.0,,0.704756,13,0.201065,12,63.720876,0,7,parity
4997,31,1,7,0,1.0,,0.927357,10,0.017942,19,76.018857,0,7,parity
4998,25,3375,10,0,1.0,,0.69195,13,0.010723,11,37.955212,0,7,parity
4999,70,27,2,0,1.0,,0.409035,7,0.010629,5,67.250504,0,7,parity
5000,238,343,5,0,1.0,,0.200299,7,0.008484,1,51.134974,0,7,parity
5001,178,3375,12,0,1.0,,0.99796,15,0.02728,1,24.803691,0,7,parity
5002,297,1,20,0,1.0,,0.597237,4,0.009276,1,39.229276,0,7,parity
5003,162,2744,19,0,1.0,,0.600257,2,0.181166,11,53.790451,0,7,parity
5004,247,1331,12,0,1.0,,0.286211,11,0.014523,13,15.8524,0,7,parity
5005,310,1728,10,0,1.0,,0.997577,4,0.018623,13,23.294114,0,7,parity
5006,484,512,2,0,1.0,,0.179194,9,0.030193,2,92.51433,0,7,parity
5007,166,27,6,0,1.0,,0.701075,7,0.340075,7,26.652384,0,7,parity
5008,73,1331,8,0,1.0,,0.300969,11,0.037812,13,79.297363,0,7,parity
5009,325,216,1,0,1.0,,0.569403,11,0.075327,14,24.904431,0,7,parity
5010,77,8,18,0,1.0,,0.867191,12,0.01496,5,48.677167,0,7,parity
